DATE,SPX_Open,SPX_High,SPX_Low,SPX_Close,SPX_Adj_Close,SPX_Volume, Open, High, Low, Close,GDPC1,GFDEBTN,M2SL,MEDCPIM158SFRBCLE,NASDAQ_Close,NETFI,PCECTPI,DEXUSUK,DEXJPUS,DEXUSEU
1963-10-04,0.0,73.190002,72.459999,72.849998,72.849998,5120000.0,,,,,,,,,,,,,,
1963-10-07,0.0,73.269997,72.389999,72.699997,72.699997,4050000.0,,,,,,,,,,,,,,
1963-10-08,0.0,73.139999,72.239998,72.599998,72.599998,4920000.0,,,,,,,,,,,,,,
1963-10-09,0.0,71.980003,71.599998,71.870003,71.870003,5520000.0,,,,,,,,,,,,,,
1963-10-10,0.0,72.519997,71.599998,72.199997,72.199997,4470000.0,,,,,,,,,,,,,,
1963-10-11,0.0,72.709999,71.870003,72.269997,72.269997,4740000.0,,,,,,,,,,,,,,
1963-10-14,0.0,72.43,71.849998,72.300003,72.300003,4270000.0,,,,,,,,,,,,,,
1963-10-15,0.0,72.790001,71.989998,72.400002,72.400002,4550000.0,,,,,,,,,,,,,,
1963-10-16,0.0,73.199997,72.080002,72.970001,72.970001,5570000.0,,,,,,,,,,,,,,
1963-10-17,0.0,73.769997,72.839996,73.260002,73.260002,6790000.0,,,,,,,,,,,,,,
1963-10-18,0.0,73.739998,72.849998,73.32,73.32,5830000.0,,,,,,,,,,,,,,
1963-10-21,0.0,73.870003,73.029999,73.379997,73.379997,5450000.0,,,,,,,,,,,,,,
1963-10-22,0.0,73.550003,72.480003,72.959999,72.959999,6420000.0,,,,,,,,,,,,,,
1963-10-23,0.0,73.550003,72.589996,73.0,73.0,5830000.0,,,,,,,,,,,,,,
1963-10-24,0.0,73.730003,72.739998,73.279999,73.279999,6280000.0,,,,,,,,,,,,,,
1963-10-25,0.0,74.410004,73.059998,74.010002,74.010002,6390000.0,,,,,,,,,,,,,,
1963-10-28,0.0,75.150002,73.75,74.480003,74.480003,7150000.0,,,,,,,,,,,,,,
1963-10-29,0.0,75.18,73.970001,74.459999,74.459999,6100000.0,,,,,,,,,,,,,,
1963-10-30,0.0,74.589996,73.43,73.800003,73.800003,5170000.0,,,,,,,,,,,,,,
1963-10-31,0.0,74.349998,73.25,74.010002,74.010002,5030000.0,,,,,,,,,,,,,,
1963-11-01,0.0,74.440002,73.470001,73.830002,73.830002,5240000.0,,,,,,,391.5,,,,,,,
1963-11-04,0.0,74.269997,73.089996,73.449997,73.449997,5440000.0,,,,,,,,,,,,,,
1963-11-06,0.0,73.470001,72.330002,72.809998,72.809998,5600000.0,,,,,,,,,,,,,,
1963-11-07,0.0,73.480003,72.580002,73.059998,73.059998,4320000.0,,,,,,,,,,,,,,
1963-11-08,0.0,73.660004,72.800003,73.360001,73.360001,4570000.0,,,,,,,,,,,,,,
1963-11-11,73.519997,73.519997,73.519997,73.519997,73.519997,3970000.0,,,,,,,,,,,,,,
1963-11-12,73.230003,73.230003,73.230003,73.230003,73.230003,4610000.0,,,,,,,,,,,,,,
1963-11-13,0.0,73.669998,72.889999,73.290001,73.290001,4710000.0,,,,,,,,,,,,,,
1963-11-14,0.0,73.529999,72.629997,72.949997,72.949997,4610000.0,,,,,,,,,,,,,,
1963-11-15,0.0,73.199997,72.089996,72.349998,72.349998,4790000.0,,,,,,,,,,,,,,
1963-11-18,0.0,72.519997,71.419998,71.830002,71.830002,4730000.0,,,,,,,,,,,,,,
1963-11-19,0.0,72.610001,71.419998,71.900002,71.900002,4430000.0,,,,,,,,,,,,,,
1963-11-20,0.0,73.139999,71.489998,72.559998,72.559998,5330000.0,,,,,,,,,,,,,,
1963-11-21,0.0,72.860001,71.400002,71.620003,71.620003,5670000.0,,,,,,,,,,,,,,
1963-11-22,0.0,72.169998,69.480003,69.610001,69.610001,6630000.0,,,,,,,,,,,,,,
1963-11-26,0.0,72.739998,71.400002,72.379997,72.379997,9320000.0,,,,,,,,,,,,,,
1963-11-27,0.0,72.779999,71.760002,72.25,72.25,5210000.0,,,,,,,,,,,,,,
1963-11-29,0.0,73.470001,72.050003,73.230003,73.230003,4810000.0,,,,,,,,,,,,,,
1963-12-01,,,,,,,,,,,,,393.2,,,,,,,
1963-12-02,0.0,74.080002,73.019997,73.660004,73.660004,4770000.0,,,,,,,,,,,,,,
1963-12-03,0.0,74.010002,73.139999,73.620003,73.620003,4520000.0,,,,,,,,,,,,,,
1963-12-04,0.0,74.18,73.209999,73.800003,73.800003,4790000.0,,,,,,,,,,,,,,
1963-12-05,0.0,74.57,73.449997,74.279999,74.279999,5190000.0,,,,,,,,,,,,,,
1963-12-06,0.0,74.629997,73.620003,74.0,74.0,4830000.0,,,,,,,,,,,,,,
1963-12-09,0.0,74.410004,73.559998,73.959999,73.959999,4430000.0,,,,,,,,,,,,,,
1963-12-10,0.0,74.480003,73.400002,73.989998,73.989998,4560000.0,,,,,,,,,,,,,,
1963-12-11,0.0,74.370003,73.580002,73.900002,73.900002,4400000.0,,,,,,,,,,,,,,
1963-12-12,0.0,74.309998,73.580002,73.910004,73.910004,4220000.0,,,,,,,,,,,,,,
1963-12-13,0.0,74.389999,73.68,74.059998,74.059998,4290000.0,,,,,,,,,,,,,,
1963-12-16,0.0,74.660004,73.779999,74.300003,74.300003,4280000.0,,,,,,,,,,,,,,
1963-12-17,0.0,75.080002,74.07,74.739998,74.739998,5140000.0,,,,,,,,,,,,,,
1963-12-18,0.0,75.209999,74.25,74.629997,74.629997,6000000.0,,,,,,,,,,,,,,
1963-12-19,0.0,74.919998,74.080002,74.400002,74.400002,4410000.0,,,,,,,,,,,,,,
1963-12-20,0.0,74.75,73.849998,74.279999,74.279999,4600000.0,,,,,,,,,,,,,,
1963-12-23,0.0,74.449997,73.489998,73.809998,73.809998,4540000.0,,,,,,,,,,,,,,
1963-12-24,0.0,74.480003,73.440002,73.970001,73.970001,3970000.0,,,,,,,,,,,,,,
1963-12-26,0.0,74.629997,73.739998,74.32,74.32,3700000.0,,,,,,,,,,,,,,
1963-12-27,0.0,74.910004,74.089996,74.440002,74.440002,4360000.0,,,,,,,,,,,,,,
1963-12-30,0.0,74.940002,74.129997,74.559998,74.559998,4930000.0,,,,,,,,,,,,,,
1963-12-31,0.0,75.360001,74.400002,75.019997,75.019997,6730000.0,,,,,,,,,,,,,,
1964-01-01,,,,,,,,,,,4135.553,,395.2,,,8.191,16.243,,,
1964-01-02,0.0,75.790001,74.82,75.43,75.43,4680000.0,,,,,,,,,,,,,,
1964-01-03,0.0,76.040001,75.089996,75.5,75.5,5550000.0,,,,,,,,,,,,,,
1964-01-06,0.0,76.120003,75.18,75.669998,75.669998,5480000.0,,,,,,,,,,,,,,
1964-01-07,0.0,76.239998,75.25,75.690002,75.690002,5700000.0,,,,,,,,,,,,,,
1964-01-08,0.0,76.349998,75.389999,76.0,76.0,5380000.0,,,,,,,,,,,,,,
1964-01-09,0.0,76.639999,75.599998,76.279999,76.279999,5180000.0,,,,,,,,,,,,,,
1964-01-10,0.0,76.669998,75.739998,76.239998,76.239998,5260000.0,,,,,,,,,,,,,,
1964-01-13,0.0,76.709999,75.779999,76.220001,76.220001,5440000.0,,,,,,,,,,,,,,
1964-01-14,0.0,76.849998,75.879997,76.360001,76.360001,6500000.0,,,,,,,,,,,,,,
1964-01-15,0.0,77.059998,75.959999,76.639999,76.639999,6750000.0,,,,,,,,,,,,,,
1964-01-16,0.0,77.209999,76.050003,76.550003,76.550003,6200000.0,,,,,,,,,,,,,,
1964-01-17,0.0,77.089996,76.019997,76.559998,76.559998,5600000.0,,,,,,,,,,,,,,
1964-01-20,0.0,77.190002,76.019997,76.410004,76.410004,5570000.0,,,,,,,,,,,,,,
1964-01-21,0.0,76.989998,75.870003,76.620003,76.620003,4800000.0,,,,,,,,,,,,,,
1964-01-22,0.0,77.620003,76.449997,77.029999,77.029999,5430000.0,,,,,,,,,,,,,,
1964-01-23,0.0,77.620003,76.669998,77.089996,77.089996,5380000.0,,,,,,,,,,,,,,
1964-01-24,0.0,77.559998,76.580002,77.110001,77.110001,5080000.0,,,,,,,,,,,,,,
1964-01-27,0.0,77.779999,76.639999,77.080002,77.080002,5240000.0,,,,,,,,,,,,,,
1964-01-28,0.0,77.559998,76.629997,77.099998,77.099998,4720000.0,,,,,,,,,,,,,,
1964-01-29,0.0,77.360001,76.330002,76.629997,76.629997,4450000.0,,,,,,,,,,,,,,
1964-01-30,0.0,77.199997,76.260002,76.699997,76.699997,4230000.0,,,,,,,,,,,,,,
1964-01-31,0.0,77.370003,76.389999,77.040001,77.040001,4000000.0,,,,,,,,,,,,,,
1964-02-01,,,,,,,,,,,,,397.6,,,,,,,
1964-02-03,0.0,77.550003,76.529999,76.970001,76.970001,4140000.0,,,,,,,,,,,,,,
1964-02-04,0.0,77.309998,76.459999,76.879997,76.879997,4320000.0,,,,,,,,,,,,,,
1964-02-05,0.0,77.279999,76.360001,76.75,76.75,4010000.0,,,,,,,,,,,,,,
1964-02-06,0.0,77.260002,76.470001,76.93,76.93,4110000.0,,,,,,,,,,,,,,
1964-02-07,0.0,77.510002,76.660004,77.18,77.18,4710000.0,,,,,,,,,,,,,,
1964-02-10,0.0,77.769997,76.830002,77.050003,77.050003,4150000.0,,,,,,,,,,,,,,
1964-02-11,0.0,77.650002,76.809998,77.330002,77.330002,4040000.0,,,,,,,,,,,,,,
1964-02-12,0.0,77.879997,77.139999,77.57,77.57,4650000.0,,,,,,,,,,,,,,
1964-02-13,0.0,77.93,77.099998,77.519997,77.519997,4820000.0,,,,,,,,,,,,,,
1964-02-14,0.0,77.82,77.019997,77.480003,77.480003,4360000.0,,,,,,,,,,,,,,
1964-02-17,0.0,77.93,77.040001,77.459999,77.459999,4780000.0,,,,,,,,,,,,,,
1964-02-18,0.0,77.900002,77.0,77.470001,77.470001,4660000.0,,,,,,,,,,,,,,
1964-02-19,0.0,77.980003,77.129997,77.550003,77.550003,4280000.0,,,,,,,,,,,,,,
1964-02-20,0.0,77.989998,77.160004,77.620003,77.620003,4690000.0,,,,,,,,,,,,,,
1964-02-24,0.0,78.160004,77.269997,77.68,77.68,5630000.0,,,,,,,,,,,,,,
1964-02-25,0.0,78.309998,77.190002,77.68,77.68,5010000.0,,,,,,,,,,,,,,
1964-02-26,0.0,78.129997,77.330002,77.870003,77.870003,5350000.0,,,,,,,,,,,,,,
1964-02-27,0.0,78.290001,77.379997,77.620003,77.620003,5420000.0,,,,,,,,,,,,,,
1964-02-28,0.0,78.059998,77.199997,77.800003,77.800003,4980000.0,,,,,,,,,,,,,,
1964-03-01,,,,,,,,,,,,,399.8,,,,,,,
1964-03-02,0.0,78.379997,77.5,77.970001,77.970001,5690000.0,,,,,,,,,,,,,,
1964-03-03,0.0,78.660004,77.690002,78.220001,78.220001,5350000.0,,,,,,,,,,,,,,
1964-03-04,0.0,78.699997,77.699997,78.07,78.07,5250000.0,,,,,,,,,,,,,,
1964-03-05,0.0,78.440002,77.580002,78.059998,78.059998,4680000.0,,,,,,,,,,,,,,
1964-03-06,0.0,78.599998,77.849998,78.309998,78.309998,4790000.0,,,,,,,,,,,,,,
1964-03-09,0.0,78.879997,77.949997,78.330002,78.330002,5510000.0,,,,,,,,,,,,,,
1964-03-10,0.0,78.900002,77.949997,78.589996,78.589996,5500000.0,,,,,,,,,,,,,,
1964-03-11,0.0,79.419998,78.449997,78.949997,78.949997,6180000.0,,,,,,,,,,,,,,
1964-03-12,0.0,79.410004,78.550003,79.080002,79.080002,5290000.0,,,,,,,,,,,,,,
1964-03-13,0.0,79.589996,78.739998,79.139999,79.139999,5660000.0,,,,,,,,,,,,,,
1964-03-16,0.0,79.599998,78.720001,79.139999,79.139999,5140000.0,,,,,,,,,,,,,,
1964-03-17,0.0,79.650002,78.769997,79.32,79.32,5480000.0,,,,,,,,,,,,,,
1964-03-18,0.0,79.889999,78.900002,79.379997,79.379997,5890000.0,,,,,,,,,,,,,,
1964-03-19,0.0,79.849998,78.940002,79.300003,79.300003,5670000.0,,,,,,,,,,,,,,
1964-03-20,0.0,79.349998,78.919998,78.919998,78.919998,5020000.0,,,,,,,,,,,,,,
1964-03-23,0.0,79.330002,78.449997,78.93,78.93,4940000.0,,,,,,,,,,,,,,
1964-03-24,0.0,79.339996,78.510002,78.790001,78.790001,5210000.0,,,,,,,,,,,,,,
1964-03-25,0.0,79.330002,78.169998,78.980003,78.980003,5420000.0,,,,,,,,,,,,,,
1964-03-26,0.0,79.580002,78.669998,79.190002,79.190002,5760000.0,,,,,,,,,,,,,,
1964-03-30,0.0,79.669998,78.75,79.139999,79.139999,6060000.0,,,,,,,,,,,,,,
1964-03-31,0.0,79.510002,78.57,78.980003,78.980003,5270000.0,,,,,,,,,,,,,,
1964-04-01,0.0,79.580002,78.669998,79.239998,79.239998,5510000.0,,,,,4180.592,,401.7,,,5.976,16.278,,,
1964-04-02,0.0,80.089996,79.129997,79.699997,79.699997,6840000.0,,,,,,,,,,,,,,
1964-04-03,0.0,80.370003,79.449997,79.940002,79.940002,5990000.0,,,,,,,,,,,,,,
1964-04-06,0.0,80.449997,79.550003,80.019997,80.019997,5840000.0,,,,,,,,,,,,,,
1964-04-07,0.0,80.440002,79.410004,79.739998,79.739998,5900000.0,,,,,,,,,,,,,,
1964-04-08,0.0,80.169998,79.260002,79.75,79.75,5380000.0,,,,,,,,,,,,,,
1964-04-09,0.0,80.230003,79.360001,79.699997,79.699997,5300000.0,,,,,,,,,,,,,,
1964-04-10,0.0,80.260002,79.43,79.849998,79.849998,4990000.0,,,,,,,,,,,,,,
1964-04-13,0.0,80.300003,79.419998,79.769997,79.769997,5330000.0,,,,,,,,,,,,,,
1964-04-14,0.0,80.370003,79.459999,79.989998,79.989998,5120000.0,,,,,,,,,,,,,,
1964-04-15,0.0,80.5,79.629997,80.089996,80.089996,5270000.0,,,,,,,,,,,,,,
1964-04-16,0.0,80.620003,79.730003,80.199997,80.199997,5240000.0,,,,,,,,,,,,,,
1964-04-17,0.0,80.980003,79.989998,80.550003,80.550003,6030000.0,,,,,,,,,,,,,,
1964-04-20,0.0,81.040001,80.110001,80.5,80.5,5560000.0,,,,,,,,,,,,,,
1964-04-21,0.0,80.980003,80.050003,80.540001,80.540001,5750000.0,,,,,,,,,,,,,,
1964-04-22,0.0,80.919998,80.059998,80.489998,80.489998,5390000.0,,,,,,,,,,,,,,
1964-04-23,0.0,81.199997,80.089996,80.379997,80.379997,6690000.0,,,,,,,,,,,,,,
1964-04-24,0.0,80.620003,79.449997,79.75,79.75,5610000.0,,,,,,,,,,,,,,
1964-04-27,0.0,80.010002,78.900002,79.349998,79.349998,5070000.0,,,,,,,,,,,,,,
1964-04-28,0.0,80.260002,79.139999,79.900002,79.900002,4790000.0,,,,,,,,,,,,,,
1964-04-29,0.0,80.599998,79.290001,79.699997,79.699997,6200000.0,,,,,,,,,,,,,,
1964-04-30,0.0,80.080002,79.080002,79.459999,79.459999,5690000.0,,,,,,,,,,,,,,
1964-05-01,0.0,80.470001,79.459999,80.169998,80.169998,5990000.0,,,,,,,404.2,,,,,,,
1964-05-04,0.0,81.010002,79.870003,80.470001,80.470001,5360000.0,,,,,,,,,,,,,,
1964-05-05,0.0,81.199997,79.989998,80.879997,80.879997,5340000.0,,,,,,,,,,,,,,
1964-05-06,0.0,81.57,80.529999,81.059998,81.059998,5560000.0,,,,,,,,,,,,,,
1964-05-07,0.0,81.720001,80.669998,81.150002,81.150002,5600000.0,,,,,,,,,,,,,,
1964-05-08,81.0,81.0,81.0,81.0,81.0,4910000.0,,,,,,,,,,,,,,
1964-05-11,0.0,81.510002,80.580002,80.900002,80.900002,4490000.0,,,,,,,,,,,,,,
1964-05-12,0.0,81.809998,80.660004,81.160004,81.160004,5200000.0,,,,,,,,,,,,,,
1964-05-13,0.0,81.650002,80.660004,80.970001,80.970001,5890000.0,,,,,,,,,,,,,,
1964-05-14,0.0,81.279999,80.370003,80.860001,80.860001,4720000.0,,,,,,,,,,,,,,
1964-05-15,0.0,81.449997,80.489998,81.099998,81.099998,5070000.0,,,,,,,,,,,,,,
1964-05-18,0.0,81.470001,80.419998,80.720001,80.720001,4590000.0,,,,,,,,,,,,,,
1964-05-19,0.0,81.040001,79.959999,80.300003,80.300003,4360000.0,,,,,,,,,,,,,,
1964-05-20,0.0,81.019997,80.089996,80.660004,80.660004,4790000.0,,,,,,,,,,,,,,
1964-05-21,0.0,81.489998,80.360001,80.940002,80.940002,5350000.0,,,,,,,,,,,,,,
1964-05-22,0.0,81.150002,80.360001,80.730003,80.730003,4640000.0,,,,,,,,,,,,,,
1964-05-25,0.0,81.160004,80.209999,80.559998,80.559998,3990000.0,,,,,,,,,,,,,,
1964-05-26,0.0,80.940002,80.120003,80.389999,80.389999,4290000.0,,,,,,,,,,,,,,
1964-05-27,0.0,80.720001,79.779999,80.260002,80.260002,4450000.0,,,,,,,,,,,,,,
1964-05-28,0.0,80.75,79.879997,80.370003,80.370003,4560000.0,,,,,,,,,,,,,,
1964-06-01,0.0,80.830002,79.830002,80.110001,80.110001,4300000.0,,,,,,,407.1,,,,,,,
1964-06-02,0.0,80.599998,79.5,79.699997,79.699997,4180000.0,,,,,,,,,,,,,,
1964-06-03,0.0,80.120003,79.269997,79.489998,79.489998,3990000.0,,,,,,,,,,,,,,
1964-06-04,0.0,79.75,78.440002,78.669998,78.669998,4880000.0,,,,,,,,,,,,,,
1964-06-05,0.0,79.449997,78.5,79.019997,79.019997,4240000.0,,,,,,,,,,,,,,
1964-06-08,0.0,79.440002,78.440002,78.639999,78.639999,4010000.0,,,,,,,,,,,,,,
1964-06-09,0.0,79.389999,78.150002,79.139999,79.139999,4470000.0,,,,,,,,,,,,,,
1964-06-10,0.0,79.839996,79.019997,79.440002,79.440002,4170000.0,,,,,,,,,,,,,,
1964-06-11,0.0,80.129997,79.239998,79.730003,79.730003,3620000.0,,,,,,,,,,,,,,
1964-06-12,0.0,80.050003,79.190002,79.599998,79.599998,3840000.0,,,,,,,,,,,,,,
1964-06-15,0.0,80.330002,79.389999,79.970001,79.970001,4110000.0,,,,,,,,,,,,,,
1964-06-16,0.0,80.720001,79.849998,80.400002,80.400002,4590000.0,,,,,,,,,,,,,,
1964-06-17,0.0,81.129997,80.220001,80.809998,80.809998,5340000.0,,,,,,,,,,,,,,
1964-06-18,0.0,81.339996,80.43,80.790001,80.790001,4730000.0,,,,,,,,,,,,,,
1964-06-19,0.0,81.230003,80.389999,80.889999,80.889999,4050000.0,,,,,,,,,,,,,,
1964-06-22,0.0,81.540001,80.660004,81.110001,81.110001,4540000.0,,,,,,,,,,,,,,
1964-06-23,0.0,81.43,80.5,80.769997,80.769997,4060000.0,,,,,,,,,,,,,,
1964-06-24,0.0,81.449997,80.410004,81.059998,81.059998,4840000.0,,,,,,,,,,,,,,
1964-06-25,0.0,81.730003,80.75,81.209999,81.209999,5010000.0,,,,,,,,,,,,,,
1964-06-26,0.0,81.779999,80.860001,81.459999,81.459999,4440000.0,,,,,,,,,,,,,,
1964-06-29,0.0,82.099998,81.099998,81.639999,81.639999,4380000.0,,,,,,,,,,,,,,
1964-06-30,0.0,82.07,81.190002,81.690002,81.690002,4360000.0,,,,,,,,,,,,,,
1964-07-01,0.0,82.510002,81.459999,82.269997,82.269997,5320000.0,,,,,4245.918,,410.1,,,8.13,16.331,,,
1964-07-02,0.0,82.980003,82.089996,82.599998,82.599998,5230000.0,,,,,,,,,,,,,,
1964-07-06,0.0,83.379997,82.370003,82.980003,82.980003,5080000.0,,,,,,,,,,,,,,
1964-07-07,0.0,83.529999,82.599998,83.120003,83.120003,5240000.0,,,,,,,,,,,,,,
1964-07-08,0.0,83.559998,82.580002,83.120003,83.120003,4760000.0,,,,,,,,,,,,,,
1964-07-09,0.0,83.639999,82.739998,83.220001,83.220001,5040000.0,,,,,,,,,,,,,,
1964-07-10,0.0,83.989998,82.870003,83.360001,83.360001,5420000.0,,,,,,,,,,,,,,
1964-07-13,0.0,83.860001,82.919998,83.309998,83.309998,4800000.0,,,,,,,,,,,,,,
1964-07-14,0.0,83.709999,82.720001,83.059998,83.059998,4760000.0,,,,,,,,,,,,,,
1964-07-15,0.0,83.669998,82.720001,83.339996,83.339996,4610000.0,,,,,,,,,,,,,,
1964-07-16,0.0,83.980003,83.059998,83.639999,83.639999,4640000.0,,,,,,,,,,,,,,
1964-07-17,0.0,84.330002,83.370003,84.010002,84.010002,4640000.0,,,,,,,,,,,,,,
1964-07-20,0.0,84.330002,83.440002,83.739998,83.739998,4390000.0,,,,,,,,,,,,,,
1964-07-21,0.0,83.989998,83.059998,83.540001,83.540001,4570000.0,,,,,,,,,,,,,,
1964-07-22,0.0,83.949997,82.959999,83.519997,83.519997,4570000.0,,,,,,,,,,,,,,
1964-07-23,0.0,83.910004,83.059998,83.480003,83.480003,4560000.0,,,,,,,,,,,,,,
1964-07-24,0.0,83.919998,83.07,83.459999,83.459999,4210000.0,,,,,,,,,,,,,,
1964-07-27,0.0,83.82,82.82,83.080002,83.080002,4090000.0,,,,,,,,,,,,,,
1964-07-28,0.0,83.300003,82.400002,82.849998,82.849998,3860000.0,,,,,,,,,,,,,,
1964-07-29,0.0,83.300003,82.470001,82.919998,82.919998,4050000.0,,,,,,,,,,,,,,
1964-07-30,0.0,83.5,82.629997,83.089996,83.089996,4530000.0,,,,,,,,,,,,,,
1964-07-31,0.0,83.57,82.720001,83.18,83.18,4220000.0,,,,,,,,,,,,,,
1964-08-01,,,,,,,,,,,,,413.4,,,,,,,
1964-08-03,0.0,83.489998,82.650002,83.0,83.0,3780000.0,,,,,,,,,,,,,,
1964-08-04,0.0,83.019997,81.68,81.959999,81.959999,4780000.0,,,,,,,,,,,,,,
1964-08-05,0.0,82.410004,80.800003,82.089996,82.089996,6160000.0,,,,,,,,,,,,,,
1964-08-06,0.0,82.449997,81.199997,81.339996,81.339996,3940000.0,,,,,,,,,,,,,,
1964-08-07,0.0,82.199997,81.190002,81.860001,81.860001,3190000.0,,,,,,,,,,,,,,
1964-08-10,0.0,82.230003,81.43,81.779999,81.779999,3050000.0,,,,,,,,,,,,,,
1964-08-11,0.0,82.25,81.449997,81.760002,81.760002,3450000.0,,,,,,,,,,,,,,
1964-08-12,0.0,82.529999,81.599998,82.169998,82.169998,4140000.0,,,,,,,,,,,,,,
1964-08-13,0.0,82.870003,81.980003,82.410004,82.410004,4600000.0,,,,,,,,,,,,,,
1964-08-14,0.0,82.830002,82.029999,82.349998,82.349998,4080000.0,,,,,,,,,,,,,,
1964-08-17,0.0,82.849998,82.019997,82.360001,82.360001,3780000.0,,,,,,,,,,,,,,
1964-08-18,0.0,82.790001,82.010002,82.400002,82.400002,4180000.0,,,,,,,,,,,,,,
1964-08-19,0.0,82.800003,81.989998,82.32,82.32,4160000.0,,,,,,,,,,,,,,
1964-08-20,0.0,82.57,81.599998,81.940002,81.940002,3840000.0,,,,,,,,,,,,,,
1964-08-21,0.0,82.43,81.639999,82.07,82.07,3620000.0,,,,,,,,,,,,,,
1964-08-24,0.0,82.480003,81.639999,81.910004,81.910004,3790000.0,,,,,,,,,,,,,,
1964-08-25,0.0,82.129997,81.199997,81.440002,81.440002,3780000.0,,,,,,,,,,,,,,
1964-08-26,0.0,81.739998,80.989998,81.32,81.32,3300000.0,,,,,,,,,,,,,,
1964-08-27,0.0,81.940002,81.07,81.699997,81.699997,3560000.0,,,,,,,,,,,,,,
1964-08-28,0.0,82.290001,81.540001,81.989998,81.989998,3760000.0,,,,,,,,,,,,,,
1964-08-31,0.0,82.480003,81.459999,81.830002,81.830002,3340000.0,,,,,,,,,,,,,,
1964-09-01,0.0,82.5,81.57,82.18,82.18,4650000.0,,,,,,,416.9,,,,,,,
1964-09-02,0.0,82.760002,81.949997,82.309998,82.309998,4800000.0,,,,,,,,,,,,,,
1964-09-03,0.0,82.830002,82.040001,82.559998,82.559998,4310000.0,,,,,,,,,,,,,,
1964-09-04,0.0,83.029999,82.309998,82.760002,82.760002,4210000.0,,,,,,,,,,,,,,
1964-09-08,0.0,83.239998,82.459999,82.870003,82.870003,4090000.0,,,,,,,,,,,,,,
1964-09-09,0.0,83.510002,82.540001,83.050003,83.050003,5690000.0,,,,,,,,,,,,,,
1964-09-10,0.0,83.5,82.599998,83.099998,83.099998,5470000.0,,,,,,,,,,,,,,
1964-09-11,0.0,83.839996,82.790001,83.449997,83.449997,5630000.0,,,,,,,,,,,,,,
1964-09-14,0.0,83.889999,82.879997,83.220001,83.220001,5370000.0,,,,,,,,,,,,,,
1964-09-15,0.0,83.68,82.690002,83.0,83.0,5690000.0,,,,,,,,,,,,,,
1964-09-16,0.0,83.519997,82.57,83.239998,83.239998,4230000.0,,,,,,,,,,,,,,
1964-09-17,0.0,84.18,83.169998,83.790001,83.790001,6380000.0,,,,,,,,,,,,,,
1964-09-18,0.0,84.290001,83.029999,83.480003,83.480003,6160000.0,,,,,,,,,,,,,,
1964-09-21,0.0,84.32,83.410004,83.860001,83.860001,5310000.0,,,,,,,,,,,,,,
1964-09-22,0.0,84.440002,83.529999,83.889999,83.889999,5250000.0,,,,,,,,,,,,,,
1964-09-23,0.0,84.370003,83.449997,83.910004,83.910004,5920000.0,,,,,,,,,,,,,,
1964-09-24,0.0,84.43,83.449997,84.0,84.0,5840000.0,,,,,,,,,,,,,,
1964-09-25,0.0,84.620003,83.559998,84.209999,84.209999,6170000.0,,,,,,,,,,,,,,
1964-09-28,0.0,84.730003,83.790001,84.279999,84.279999,4810000.0,,,,,,,,,,,,,,
1964-09-29,0.0,84.800003,83.839996,84.239998,84.239998,5070000.0,,,,,,,,,,,,,,
1964-09-30,0.0,84.660004,83.860001,84.18,84.18,4720000.0,,,,,,,,,,,,,,
1964-10-01,0.0,84.529999,83.739998,84.080002,84.080002,4470000.0,,,,,4259.046,,419.1,,,7.573,16.385,,,
1964-10-02,0.0,84.639999,83.709999,84.360001,84.360001,4370000.0,,,,,,,,,,,,,,
1964-10-05,0.0,85.25,84.199997,84.739998,84.739998,4850000.0,,,,,,,,,,,,,,
1964-10-06,0.0,85.239998,84.370003,84.790001,84.790001,4820000.0,,,,,,,,,,,,,,
1964-10-07,0.0,85.25,84.419998,84.800003,84.800003,5090000.0,,,,,,,,,,,,,,
1964-10-08,0.0,85.400002,84.470001,85.040001,85.040001,5060000.0,,,,,,,,,,,,,,
1964-10-09,0.0,85.599998,84.720001,85.220001,85.220001,5290000.0,,,,,,,,,,,,,,
1964-10-12,0.0,85.580002,84.879997,85.239998,85.239998,4110000.0,,,,,,,,,,,,,,
1964-10-13,0.0,85.57,84.629997,84.959999,84.959999,5400000.0,,,,,,,,,,,,,,
1964-10-14,0.0,85.290001,84.5,84.790001,84.790001,4530000.0,,,,,,,,,,,,,,
1964-10-15,0.0,84.989998,83.650002,84.25,84.25,6500000.0,,,,,,,,,,,,,,
1964-10-16,0.0,85.099998,84.099998,84.830002,84.830002,5140000.0,,,,,,,,,,,,,,
1964-10-19,0.0,85.360001,84.470001,84.93,84.93,5010000.0,,,,,,,,,,,,,,
1964-10-20,0.0,85.57,84.559998,85.18,85.18,5140000.0,,,,,,,,,,,,,,
1964-10-21,0.0,85.639999,84.769997,85.099998,85.099998,5170000.0,,,,,,,,,,,,,,
1964-10-22,0.0,85.440002,84.510002,84.940002,84.940002,4670000.0,,,,,,,,,,,,,,
1964-10-23,0.0,85.419998,84.57,85.139999,85.139999,3830000.0,,,,,,,,,,,,,,
1964-10-26,0.0,85.699997,84.650002,85.0,85.0,5230000.0,,,,,,,,,,,,,,
1964-10-27,0.0,85.400002,84.610001,85.0,85.0,4470000.0,,,,,,,,,,,,,,
1964-10-28,0.0,85.370003,84.43,84.690002,84.690002,4890000.0,,,,,,,,,,,,,,
1964-10-29,0.0,85.150002,84.360001,84.730003,84.730003,4390000.0,,,,,,,,,,,,,,
